Job Zone,Code,Occupation,Data-level,url,Median Wage,Projected Growth,Projected Job Openings,ai_proof_score,final_ranking,key_drivers
2,43-5052.00,Postal Service Mail Carriers,Y,https://www.onetonline.org/link/summary/43-5052.00,"$27.64 hourly, $57,490 annual",Decline (-1% or lower),"20,600",2.8,0.342,"Mail carriers benefit from mandatory physical presence in unstructured environments (variable routes, weather, diverse neighborhoods) and some community trust/relationship value. However, judgment is routine (following routing rules, handling standard exceptions), legal accountability is minimal, and the underlying volume of mail is declining steadily."
2,51-7021.00,Furniture Finishers,Y,https://www.onetonline.org/link/summary/51-7021.00,"$20.45 hourly, $42,530 annual",Decline (-1% or lower),"2,000",3.2,0.341,"Hands-on dexterity in unstructured physical environments—sanding, staining, detailing—remains difficult for robots to replicate consistently on varied furniture pieces. Creative aesthetics and material intuition (developed through experience) matter but are not core market drivers; output quality and efficiency are. Time spent on prep work and finishing touches could be partially automated, allowing more focus on custom artistic finishes for high-end pieces."
1,51-9123.00,"Painting, Coating, and Decorating Workers",Y,https://www.onetonline.org/link/summary/51-9123.00,"$19.64 hourly, $40,860 annual",Slower than average (1% to 2%),800,2.4,0.341,"Similar to painters but with less physical complexity and lower barrier to entry (Job Zone 1). Physical presence in structured factory/workshop environments (A1=2) offers limited protection. Judgment is mostly procedural (A3=2); no legal accountability (A4=1). Heavy administrative burden (data logging, quality records) offers some offensive value (A9=3), but core painting tasks are highly automatable by robotic systems."
2,47-5012.00,"Rotary Drill Operators, Oil and Gas",Y,https://www.onetonline.org/link/summary/47-5012.00,"$31.26 hourly, $65,010 annual",Little or no change,"1,200",2.8,0.34,"Drill operation requires real-time judgment on pressure, torque, and bit conditions in semi-structured offshore/onshore environments, and operators do spend significant time on monitoring and adjustment. However, the role lacks legal accountability and trust defenses; remote-operation and autonomous drilling systems are already reducing crew sizes."
2,43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks,Y,https://www.onetonline.org/link/summary/43-4181.00,"$19.94 hourly, $41,460 annual",Average (3% to 4%),"14,400",1.4,0.339,"Role is almost entirely transactional—booking, ticketing, and reservation tasks are well-defined, high-volume, and fully automatable by current AI/chatbot technology. Customers care about price and convenience, not human intermediary. No legal accountability, no deep judgment, no trust component makes this role exceptionally vulnerable."
2,53-3051.00,"Bus Drivers, School",Y,https://www.onetonline.org/link/summary/53-3051.00,"$22.62 hourly, $47,040 annual",Little or no change,"61,000",2.1,0.338,"Limited hard defenses: minimal novel judgment, no legal accountability requirement, low trust dependency. Physical presence is structured and routine, easily monitored by autonomous systems. Only offensive attribute is minimal—child supervision during transport is one genuine constraint, but automation pressure is intense."
3,43-6011.00,Executive Secretaries and Executive Administrative Assistants,Y,https://www.onetonline.org/link/summary/43-6011.00,"$35.70 hourly, $74,260 annual",Decline (-1% or lower),"50,000",2.6,0.336,"The role is heavily burdened with administrative tasks (scheduling, correspondence, data management, report formatting) that AI will compress dramatically—A9 scores high because most of the role is below-ceiling work. Deep organizational context and political navigation provide some defense, but these are not core to typical executive secretary value. Trust is present but not the primary product."
2,53-6031.00,Automotive and Watercraft Service Attendants,Y,https://www.onetonline.org/link/summary/53-6031.00,"$16.76 hourly, $34,850 annual",Decline (-1% or lower),"14,400",2.8,0.334,"Physical presence in structured environments provides minimal defense; tasks are largely routine and already well-documented. High administrative burden (A9=4) and some downstream benefit from diagnostic AI (A10=3) offer modest offensive resilience, but lack of judgment, accountability, and trust barriers leaves role fundamentally exposed to automation."
2,51-2092.00,Team Assemblers,Y,https://www.onetonline.org/link/summary/51-2092.00,"$20.29 hourly, $42,210 annual",Little or no change,"156,300",1.9,0.334,"Assembly work is highly procedural, rule-based, and repetitive—exactly what robotics and automated assembly systems are designed to replace. Physical presence is required but in a controlled manufacturing environment where robotic arms and collaborative robots already operate. No trust, judgment, or legal accountability shields the role."
3,27-4014.00,Sound Engineering Technicians,Y,https://www.onetonline.org/link/summary/27-4014.00,"$31.94 hourly, $66,430 annual",Decline (-1% or lower),"1,200",3.2,0.33,"Some trust value (live events require on-site expertise) and creative judgment (mixing/sound design is context-dependent) provide modest defense, but AI audio processing and mixing software are already commoditizing many technical tasks. Opportunity lies in using AI for routine mixing and pre-production, freeing engineers for creative direction and live performance work."
4,11-2011.00,Advertising and Promotions Managers,Y,https://www.onetonline.org/link/summary/11-2011.00,"$61.04 hourly, $126,960 annual",Decline (-1% or lower),"2,100",3.1,0.329,"Role is heavily dependent on stakeholder navigation, organizational knowledge of brand history/client relationships, and a distinct strategic perspective shaped by market experience. Creative direction and campaign strategy require judgment, but execution is increasingly automatable. Political capital and relationship-building are significant protective factors."
2,53-7073.00,Wellhead Pumpers,Y,https://www.onetonline.org/link/summary/53-7073.00,"$33.66 hourly, $70,010 annual",Decline (-1% or lower),"2,000",3.1,0.328,"Wellhead pumpers must work in physically unstructured oilfield environments with equipment troubleshooting and real-time operational judgment, providing some resilience against immediate automation. However, the role carries limited legal accountability, trust premium, or deep institutional knowledge—remote monitoring and automated pump control systems are steadily replacing on-site technicians. Modest AI opportunity exists in predictive maintenance and equipment optimization."
2,51-9083.00,Ophthalmic Laboratory Technicians,Y,https://www.onetonline.org/link/summary/51-9083.00,"$18.47 hourly, $38,420 annual",Slower than average (1% to 2%),"2,400",2.1,0.327,"Fabrication and measurement tasks are increasingly automated by precision machinery and vision systems; work is highly standardized and routine. Physical presence in the lab is required, but that presence is being displaced by automation—not by remote AI."
2,49-9045.00,"Refractory Materials Repairers, Except Brickmasons",Y,https://www.onetonline.org/link/summary/49-9045.00,"$28.15 hourly, $58,540 annual",Decline (-1% or lower),100,3.6,0.325,"Highly specialized technical knowledge, unstructured physical work in extreme environments (furnaces, kilns), and significant hands-on dexterity provide strong defensive protection. Licensed professionals in some contexts with direct accountability for equipment safety and longevity."
2,35-3031.00,Waiters and Waitresses,Y,https://www.onetonline.org/link/summary/35-3031.00,"$16.23 hourly, $33,760 annual",Decline (-1% or lower),"456,700",2.1,0.323,"Physical presence in restaurants is required, but judgment and accountability are minimal; most tasks follow standard procedures. The role is heavily constrained by administrative overhead (order taking, item tracking, billing), which AI/robotic systems could compress significantly."
2,47-2022.00,Stonemasons,Y,https://www.onetonline.org/link/summary/47-2022.00,"$25.00 hourly, $51,990 annual",Decline (-1% or lower),800,3.2,0.321,Unstructured physical presence in varied field conditions (A1: 4) and meaningful judgment adapting to site conditions (A3: 3) provide moderate defense. Deep contextual knowledge of material properties and site-specific problem-solving (A5: 3) adds resilience. Trust in craftsmanship (A2: 3) and some AI opportunity to optimize material specs (A9: 3) prevent lower scoring.
3,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents",Y,https://www.onetonline.org/link/summary/13-2081.00,"$28.72 hourly, $59,740 annual",Decline (-1% or lower),"4,300",2.9,0.32,"Tax agents carry moderate legal accountability and judgment requirements (interpreting ambiguous tax code, navigating audit complexity) but face significant AI displacement risk: document review, discrepancy detection, and compliance checking are automatable and increasingly handled by ML systems. The role benefits from substantial administrative burden (A9) that AI will compress, potentially freeing experts for high-value controversy and litigation. Moderate defensive score offset partly by offensive potential in directing AI audit systems."
2,41-1011.00,First-Line Supervisors of Retail Sales Workers,Y,https://www.onetonline.org/link/summary/41-1011.00,"$22.75 hourly, $47,320 annual",Decline (-1% or lower),"125,100",2.3,0.319,"Retail supervision is organizationally thin on hard defenses—no unique legal accountability, trust is minimal, and judgment is largely routine. However, supervisors are consumed by scheduling, compliance monitoring, inventory coordination, and personnel management—tasks ideal for AI automation. Freed from these burdens, the role could pivot toward customer experience coaching and strategic sales initiatives."
3,19-4044.00,Hydrologic Technicians,Y,https://www.onetonline.org/link/summary/19-4044.00,"$28.16 hourly, $58,570 annual",Decline (-1% or lower),400,3.3,0.318,"Hydrologic technicians work in unstructured field environments collecting water quality and quantity data using specialized equipment. The work is physically demanding and requires technical skill and context-specific judgment. However, the role is largely data-gathering and routine analysis, with limited novel judgment or accountability."
5,19-3022.00,Survey Researchers,Y,https://www.onetonline.org/link/summary/19-3022.00,"$30.47 hourly, $63,380 annual",Decline (-1% or lower),700,3.2,0.318,"Survey researchers benefit significantly from AI automation of data collection, analysis, and report generation (A9, A10), freeing them for higher-order interpretation and methodological innovation. However, the core intellectual work—questionnaire design and interpretation—faces competitive pressure from AI-driven insights engines that can autonomously identify patterns in large datasets. The role lacks strong legal accountability or irreplaceable trust anchors, making it vulnerable to substitution."
2,43-4171.00,Receptionists and Information Clerks,Y,https://www.onetonline.org/link/summary/43-4171.00,"$17.90 hourly, $37,230 annual",Little or no change,"128,500",1.8,0.317,"Role is highly exposed: no licensure, low judgment requirement, minimal trust dependency, and transactional information delivery. Job Zone 2 signals routine, well-defined tasks ideal for AI/chatbot replacement. High administrative burden may be moderating factor, but insufficient to overcome structural vulnerability."
1,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",Y,https://www.onetonline.org/link/summary/35-9031.00,"$14.61 hourly, $30,380 annual",Decline (-1% or lower),"107,700",2.3,0.316,"Physical presence in unstructured hospitality environments provides some defense (A1=4), but the role lacks deep judgment, legal accountability, or trust-based value. Most tasks—seating, greeting, basic coordination—are routine and low-stakes, making them vulnerable to automation or kiosk/app substitution."
2,49-9044.00,Millwrights,Y,https://www.onetonline.org/link/summary/49-9044.00,"$31.33 hourly, $65,170 annual",Little or no change,"3,600",2.4,0.314,"Millwrights rely on physical presence and accumulated troubleshooting experience (A1, A5), but judgment is largely pattern-matching within familiar equipment contexts (A3=2). Diagnostic AI and robotic assembly threaten to compress the role significantly; minimal legal accountability (A4=2) leaves the role exposed."
2,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers",Y,https://www.onetonline.org/link/summary/53-4013.00,"$27.90 hourly, $58,030 annual",Little or no change,200,2.9,0.313,Role involves operating rail equipment in structured yard environments with well-defined procedures and routine tasks. Judgment is limited and based on repeated scenarios. Physical presence in yards is required but tasks are increasingly automatable through autonomous switching and AI-driven routing.
2,53-7041.00,Hoist and Winch Operators,Y,https://www.onetonline.org/link/summary/53-7041.00,"$25.15 hourly, $52,310 annual",Decline (-1% or lower),300,3.3,0.312,"Physical presence and real-time spatial judgment in variable conditions provide some resistance to full automation. However, tasks are largely standardized, and autonomous cranes already exist in controlled environments. Modest institutional knowledge and some safety judgment offer limited additional defense. AI-powered load planning and site management will expand where these operators are most valuable—complex, congested, safety-critical lifts."
2,47-2053.00,Terrazzo Workers and Finishers,Y,https://www.onetonline.org/link/summary/47-2053.00,"$27.53 hourly, $57,260 annual",Decline (-1% or lower),100,3.5,0.312,"Terrazzo workers require extensive physical presence in unstructured environments (job sites) with significant manual dexterity and craft judgment about material handling, finishing, and aesthetic quality. The work involves problem-solving and adaptation based on site conditions. However, the role has limited legal accountability, moderate creative value, and no downstream benefits from AI."
3,49-9064.00,Watch and Clock Repairers,Y,https://www.onetonline.org/link/summary/49-9064.00,"$29.18 hourly, $60,690 annual",Decline (-1% or lower),100,3.5,0.312,"Highly specialized physical work in unstructured settings (delicate mechanisms, unique damage scenarios) requires hands-on dexterity that robotics cannot yet reliably replicate. Trust and relationship matter—clients rely on human judgment about repair feasibility and cost. Deep knowledge of mechanical systems and problem-solving in novel failure modes provides meaningful protection."
2,39-3011.00,Gambling Dealers,Y,https://www.onetonline.org/link/summary/39-3011.00,"$16.00 hourly, $33,280 annual",Decline (-1% or lower),"14,100",2.6,0.309,"Human dealer is part of the entertainment experience and builds trust with patrons; customers prefer human interaction over automated tables. Physical presence and mechanical card-dealing are moderately difficult to fully automate while maintaining customer experience. However, game rules and payout logic are deterministic, and many casinos are introducing automated/hybrid tables, reducing demand. Trust in dealer matters but is not sufficient to resist shift toward automation in budget-conscious venues."
2,51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",Y,https://www.onetonline.org/link/summary/51-9196.00,"$23.75 hourly, $49,390 annual",Decline (-1% or lower),"8,100",2.7,0.309,"Moderate physical presence in semi-structured factory environments (A1=2) and some judgment in machine tuning and troubleshooting (A3=2–3) provide basic defenses. Licensed in some jurisdictions (A4=2). However, tasks are highly routine, increasingly monitored by sensors and automated control systems, and low-stakes. Administrative burden offers some relief (A9=3), but core machine operation is directly targeted by automation and AI-driven predictive systems."
3,49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers",Y,https://www.onetonline.org/link/summary/49-2022.00,"$30.11 hourly, $62,630 annual",Decline (-1% or lower),"13,200",2.6,0.307,"Physical presence and hands-on dexterity in real-world environments provide moderate protection, but the work is largely procedural—following wiring diagrams, replacing modules, testing connections. Judgment required is within familiar troubleshooting trees, not genuinely novel. As equipment becomes more modular and self-diagnostic, the role increasingly becomes swapping pre-assembled components."
2,51-8092.00,Gas Plant Operators,Y,https://www.onetonline.org/link/summary/51-8092.00,"$40.10 hourly, $83,400 annual",Decline (-1% or lower),"1,300",3.0,0.306,"Plant operators make judgment calls on system adjustments and emergency response in high-stakes infrastructure settings; some decisions require human discretion in ambiguous failure scenarios. Licensed operators with safety accountability provide moderate legal protection. Heavy burden of routine monitoring, data logging, and routine adjustments consume time that AI can compress, potentially doubling productive hours for optimization and maintenance work. Growth opportunity as AI systems clarify when human expert judgment is needed."
2,51-6093.00,Upholsterers,Y,https://www.onetonline.org/link/summary/51-6093.00,"$22.21 hourly, $46,190 annual",Decline (-1% or lower),"2,200",2.9,0.305,"The role is fundamentally hands-on in unstructured environments with significant dexterity requirements and cannot be performed remotely. However, upholstery tasks are increasingly pattern-driven and well-defined; judgment is moderate; legal accountability is minimal; and deep institutional knowledge is not a primary asset."
2,43-4051.00,Customer Service Representatives,Y,https://www.onetonline.org/link/summary/43-4051.00,"$20.59 hourly, $42,830 annual",Decline (-1% or lower),"341,700",2.0,0.304,"Customer service is highly vulnerable: work is mostly remote-compatible with minimal physical presence (A1: 1), tasks are standardized problem-solving within defined scripts (A3: 1), and no legal accountability (A4: 1) shields the role. While some customer trust/relationship matters (A2: 2), it is easily substituted by AI chatbots and voice systems that handle 70%+ of typical inquiries. No institutional knowledge protection exists (A5: 1), and chatbot automation will directly compete with—not expand—this workforce (A10: 1)."
2,51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Y,https://www.onetonline.org/link/summary/51-4081.00,"$22.14 hourly, $46,060 annual",Little or no change,"12,800",2.1,0.304,The role is routine setup and monitoring of CNC and automated machine tools following programmed specifications. Judgment is minimal and confined to well-mapped troubleshooting scenarios. No licensure or accountability requirements. Automation and AI-driven scheduling will further compress setup and adjustment tasks.
2,45-4011.00,Forest and Conservation Workers,Y,https://www.onetonline.org/link/summary/45-4011.00,"$21.00 hourly, $43,680 annual",Decline (-1% or lower),"2,000",2.9,0.303,"Forest and Conservation Workers are protected primarily by physical presence in unstructured outdoor environments and moderate dexterity in trail maintenance and planting. However, novel judgment and legal accountability are limited, and many routine tasks (monitoring, basic maintenance) are vulnerable to automation; institutional knowledge of specific forests provides some defense."
3,49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles",Y,https://www.onetonline.org/link/summary/49-2096.00,"$23.05 hourly, $47,940 annual",Decline (-1% or lower),600,3.1,0.302,"Physical presence and hands-on dexterity in vehicle electronics installation/repair offer moderate resilience. Judgment is largely pattern-matching within automotive electrical systems; accumulated knowledge of specific vehicle platforms and diagnostic protocols provides some protection. Significant time on diagnostics, documentation, and customer coordination where AI could improve efficiency; modest growth potential as vehicle electrification expands."
2,53-7071.00,Gas Compressor and Gas Pumping Station Operators,Y,https://www.onetonline.org/link/summary/53-7071.00,"$34.38 hourly, $71,510 annual",Decline (-1% or lower),600,3.1,0.302,"Operators manage complex industrial infrastructure in semi-structured environments requiring monitoring, adjustment, and response to anomalies. Significant time spent on routine monitoring, logging, and procedural compliance that AI-assisted systems can compress, dramatically improving operational efficiency. Institutional knowledge of specific station equipment and historical operating patterns is valuable. Role stands to benefit as AI handles data collection and anomaly detection, freeing operators for higher-value maintenance and troubleshooting."
3,27-4012.00,Broadcast Technicians,Y,https://www.onetonline.org/link/summary/27-4012.00,"$25.92 hourly, $53,920 annual",Decline (-1% or lower),"1,800",2.9,0.301,"Broadcast technicians operate in structured studio and field environments where routine troubleshooting and equipment management can be increasingly automated via remote monitoring and AI diagnostics. Some judgment required but largely within familiar scenarios. Defensive protection is weak, though technicians may gain value if AI systems proliferate—creating demand for human oversight and complex system integration."
4,19-3092.00,Geographers,Y,https://www.onetonline.org/link/summary/19-3092.00,"$46.73 hourly, $97,200 annual",Decline (-1% or lower),100,3.4,0.3,"Novel judgment in interpreting spatial patterns and designing research (A3=4) and some creative perspective on regional analysis (A7=3) provide moderate defense. The role benefits from AI's ability to process massive geospatial datasets (A9=4), freeing geographers to focus on synthesis, field work, and strategic interpretation—expanding rather than contracting the value they deliver."
3,43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping",Y,https://www.onetonline.org/link/summary/43-4161.00,"$23.77 hourly, $49,440 annual",Decline (-1% or lower),"9,000",2.6,0.299,"HR assistants spend significant time on administrative tasks—scheduling, document filing, data entry, basic employee inquiries—that AI and HR software can readily automate. While some organizational context helps, the role lacks high-judgment decisions, legal ownership, or deep relationship value that would anchor resilience."
2,51-2031.00,Engine and Other Machine Assemblers,Y,https://www.onetonline.org/link/summary/51-2031.00,"$25.26 hourly, $52,540 annual",Decline (-1% or lower),"2,800",2.8,0.298,"Physical assembly work provides moderate defense, but tasks are increasingly routine and well-defined, making them susceptible to robotic automation. Limited novel judgment, no legal accountability, and minimal trust-based value create substantial vulnerability. Some AI benefit from workflow optimization, but insufficient to overcome weak defensive posture."
2,51-6041.00,Shoe and Leather Workers and Repairers,Y,https://www.onetonline.org/link/summary/51-6041.00,"$17.29 hourly, $35,950 annual",Decline (-1% or lower),900,3.0,0.298,"This craft-based role requires physical dexterity in unstructured repair environments and carries some trust value (customers rely on repairers to restore valued items). Judgment in diagnosing material issues and adapting repair approaches, along with accumulated technique knowledge, provide moderate defense. However, the niche market and lack of legal accountability limit resilience."
3,43-3021.00,Billing and Posting Clerks,Y,https://www.onetonline.org/link/summary/43-3021.00,"$22.68 hourly, $47,170 annual",Little or no change,"42,200",1.8,0.293,"Billing and posting is entirely rules-based data entry and reconciliation—recording invoices, posting payments, generating bills. There is no judgment, no trust requirement, and no physical presence. These tasks are the textbook case for RPA and AI automation."
2,51-4051.00,Metal-Refining Furnace Operators and Tenders,Y,https://www.onetonline.org/link/summary/51-4051.00,"$26.81 hourly, $55,770 annual",Decline (-1% or lower),"2,000",2.8,0.291,"Physical presence in hazardous, unstructured industrial environments is irreplaceable—humans cannot be fully replaced. However, judgment is largely procedural (monitoring gauges, following process specs), and accountability is diffuse across team and QA. Deep org context is valuable but transferable. Automation increasingly handles furnace control, temperature management, and feed optimization through sensors and PLCs."
2,43-5061.00,"Production, Planning, and Expediting Clerks",Y,https://www.onetonline.org/link/summary/43-5061.00,"$27.78 hourly, $57,770 annual",Decline (-1% or lower),"34,100",2.3,0.291,"Production planning clerks perform data-driven scheduling, tracking, and coordination—core work for AI/optimization algorithms. Judgment is constrained by rules; accountability is low; trust is not a product. However, AI will significantly reduce administrative overhead (order tracking, status updates, bottleneck identification), and some roles will shift toward managing complex optimization rather than manual expediting."
3,49-9061.00,Camera and Photographic Equipment Repairers,Y,https://www.onetonline.org/link/summary/49-9061.00,"$23.70 hourly, $49,300 annual",Decline (-1% or lower),200,3.2,0.29,"Physical dexterity and hands-on troubleshooting in unstructured repair environments provide moderate defense, but the work is increasingly specialized and niche as digital cameras dominate. Deep technical knowledge of mechanical/optical systems offers some resilience, but AI-assisted diagnostics and modular replacement are eroding the need for deep expertise."
2,45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals",Y,https://www.onetonline.org/link/summary/45-2093.00,"$17.38 hourly, $36,150 annual",Decline (-1% or lower),"31,200",2.3,0.289,"Role requires constant physical presence in unstructured environments (animal handling, feeding, health monitoring), which provides some resilience. However, judgment is largely procedural, accountability is minimal, and automation via feeding systems, health sensors, and robotic handling is advancing rapidly."
1,35-2011.00,"Cooks, Fast Food",Y,https://www.onetonline.org/link/summary/35-2011.00,"$14.50 hourly, $30,160 annual",Decline (-1% or lower),"82,100",2.1,0.285,"Physical presence and manual dexterity required, but fast-food cooking is highly standardized with strict recipes and procedures—minimal judgment, no legal accountability, and zero trust premium. Automated cooking systems (robotic fryers, AI-optimized timing) are already entering the market."
2,47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",Y,https://www.onetonline.org/link/summary/47-3011.00,"$22.35 hourly, $46,480 annual",Decline (-1% or lower),"1,400",2.8,0.283,"Physical work in unstructured outdoor environments provides some defense, but tasks are highly repetitive (material prep, cleanup, basic placement) with minimal judgment required. No credentials or legal accountability exist. The role is largely apprenticeship-level, making it vulnerable to both robotics and workflow automation that reduces the overall need for helpers."
2,53-7064.00,"Packers and Packagers, Hand",Y,https://www.onetonline.org/link/summary/53-7064.00,"$17.10 hourly, $35,580 annual",Decline (-1% or lower),"74,000",2.1,0.283,"Physical presence and basic dexterity provide minimal defense (A1=2); most tasks are repetitive, low-judgment, and low-stakes (A3=1). No legal accountability or trust-based protection (A4=1, A2=1). The role is already highly mechanized and vulnerable to further automation; no strong offensive value despite some labor-intensive components."
3,25-4031.00,Library Technicians,Y,https://www.onetonline.org/link/summary/25-4031.00,"$19.22 hourly, $39,970 annual",Decline (-1% or lower),"13,000",2.4,0.282,"Library technicians perform a mix of technical cataloging, database management, and patron support in structured library settings. While institutional knowledge is meaningful, most tasks are procedural with limited novel judgment. The role faces direct automation from AI-powered cataloging and metadata systems but could expand if AI frees time for patron research support and digital collections management."
2,51-2041.00,Structural Metal Fabricators and Fitters,Y,https://www.onetonline.org/link/summary/51-2041.00,"$23.99 hourly, $49,900 annual",Decline (-1% or lower),"4,100",2.6,0.282,"While some physical precision is required (A1: 3), the role is largely in controlled manufacturing settings with routine, well-defined tasks (A3: 1). No licensure or accountability (A4: 1), minimal trust value (A2: 1), and limited contextual knowledge (A5: 2). CAM, robotic welding, and automated fitting systems directly threaten core tasks."
2,43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance",Y,https://www.onetonline.org/link/summary/43-5032.00,"$23.50 hourly, $48,880 annual",Decline (-1% or lower),"18,500",2.3,0.277,"Dispatchers lack hard defenses: fully remote-compatible work with well-defined protocols and minimal legal accountability. However, significant administrative burden (routing optimization, data entry, customer comms) creates meaningful AI opportunity to compress routine tasks and free dispatchers for exception handling and customer service."
2,51-9191.00,Adhesive Bonding Machine Operators and Tenders,Y,https://www.onetonline.org/link/summary/51-9191.00,"$21.74 hourly, $45,210 annual",Slower than average (1% to 2%),"1,300",1.8,0.276,"This role is highly automatable—adhesive bonding machine operation is repetitive, rule-based, and already partially automated. Tasks are well-defined with clear parameters; judgment is minimal and follows established procedures. No special trust, creativity, or transformation is required; the output (bonded parts) is what matters, not who operates the machine."
2,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",Y,https://www.onetonline.org/link/summary/51-4122.00,"$22.62 hourly, $47,060 annual",Decline (-1% or lower),"3,200",2.6,0.276,"Machine setters and operators face direct displacement from advancing automation and robotic welding systems—their core value is executing well-defined, repeatable welding tasks that are increasingly automatable. While some physical presence is required, there is minimal novel judgment, legal accountability, or institutional knowledge protection. The role lacks meaningful offensive opportunities as automation expands."
3,51-7031.00,"Model Makers, Wood",Y,https://www.onetonline.org/link/summary/51-7031.00,"$24.93 hourly, $51,850 annual",Decline (-1% or lower),100,3.2,0.275,"Wood model makers benefit from irreplaceable physical craftsmanship and dexterity (A1=4) and some market value attached to human creative perspective (A7=3). However, CNC automation and 3D printing erode these advantages, and the role lacks legal accountability, institutional depth, or novel judgment requirements."
3,51-4062.00,"Patternmakers, Metal and Plastic",Y,https://www.onetonline.org/link/summary/51-4062.00,"$26.22 hourly, $54,540 annual",Decline (-1% or lower),100,3.2,0.275,"Physical dexterity in 3D design and manufacturing environments, combined with judgment in translating designs to practical tooling, provides moderate protection. However, CAD software and generative design AI are progressively automating pattern design itself, and skilled patternmakers spend time on documentation and setup that AI could streamline."
2,47-5043.00,"Roof Bolters, Mining",Y,https://www.onetonline.org/link/summary/47-5043.00,"$36.85 hourly, $76,640 annual",Decline (-1% or lower),100,3.2,0.275,"Hazardous unstructured mining environments and physical dexterity required provide meaningful defense; roof bolting demands real-time judgment on rock conditions and placement. However, the role lacks legal accountability structures and trust as core product, limiting resilience."
3,27-4015.00,Lighting Technicians,Y,https://www.onetonline.org/link/summary/27-4015.00,"$29.11 hourly, $60,560 annual",Decline (-1% or lower),800,2.8,0.271,"Lighting technicians require physical presence in varied environments and develop meaningful institutional knowledge specific to venues and productions. Work involves some judgment around technical execution and creative collaboration, though without the primary authority. AI-powered lighting simulation and automated control systems could handle routine tasks, but technicians will likely become more essential for managing complex, AI-assisted lighting design and troubleshooting."
2,51-9161.00,Computer Numerically Controlled Tool Operators,Y,https://www.onetonline.org/link/summary/51-9161.00,"$24.02 hourly, $49,970 annual",Decline (-1% or lower),"13,500",2.3,0.27,"Physical presence and manual dexterity (A1=3) are required, but work is highly structured and repeatable. Judgment is limited to well-defined operating parameters (A3=1); no legal accountability (A4=1). Trust and relationship value are absent (A2=1). No deep institutional knowledge needed (A5=1). Role offers minimal resilience across all dimensions."
2,51-9198.00,Helpers--Production Workers,Y,https://www.onetonline.org/link/summary/51-9198.00,"$18.38 hourly, $38,220 annual",Decline (-1% or lower),"23,600",2.2,0.27,"Physical presence is in a controlled manufacturing environment (not unstructured), and tasks are highly repetitive, low-skill, and easily automated (material handling, machine tending, basic quality checks). No judgment, accountability, or relationship value exists. Production helpers are among the first to be displaced by automated material handling and robotic systems."
3,15-1232.00,Computer User Support Specialists,Y,https://www.onetonline.org/link/summary/15-1232.00,"$29.01 hourly, $60,340 annual",Decline (-1% or lower),"40,800",2.1,0.269,"User support is primarily diagnostic troubleshooting and knowledge-base lookup—tasks that AI chatbots and automated systems will handle directly. The role has minimal legal accountability, relationship depth, or novel judgment, and most technical problems fall into well-mapped solution categories. The offensive score reflects that practitioners spend majority of time on repetitive tickets, but automation will reduce overall role volume rather than expand it."
2,41-9011.00,Demonstrators and Product Promoters,Y,https://www.onetonline.org/link/summary/41-9011.00,"$18.25 hourly, $37,960 annual",Little or no change,"14,000",1.8,0.268,"While demonstrators do require physical presence in retail and event environments (A1: 4), this defensive strength is undermined by three critical vulnerabilities: the role involves minimal novel judgment (A2: 2, A3: 2), no legal accountability, and no trust-based relationship—customers come for product information, not for trust in the demonstrator. As product information becomes accessible via AI chatbots, AR experiences, and video content, and as autonomous demonstration systems improve, the human value proposition erodes. The role is also not downstream of major automation benefits nor positioned to manage AI systems."
2,35-2015.00,"Cooks, Short Order",Y,https://www.onetonline.org/link/summary/35-2015.00,"$17.12 hourly, $35,620 annual",Decline (-1% or lower),"20,600",2.2,0.267,"Short-order cooking is the most formulaic and speed-dependent variant; minimal menu variation, standardized recipes, and high-volume production minimize judgment and relationship value. Physical presence is required but automatable via cooking robotics."
4,15-1242.00,Database Administrators,Y,https://www.onetonline.org/link/summary/15-1242.00,"$50.30 hourly, $104,620 annual",Decline (-1% or lower),"3,800",2.5,0.267,"DBAs operate in a zone of moderate exposure: routine monitoring, backup management, user provisioning, and performance tuning are increasingly automatable by AI-driven observability platforms and self-tuning databases. The role has some institutional knowledge depth (A5: 4)—DBAs accumulate years of org-specific database configurations and emergency response patterns—but lacks hard defensive shields: no legal accountability, no trust-relationship anchor, and limited high-stakes novel judgment. Offensive gains come from significant time spent on automatable tasks (A9: 4), but this liberation potential doesn't offset the underlying automation risk."
